Remote_Dep_Ct,Remote_Dep_Amt,OnlineWallet_Tx,OnlineWallet_Dollars,DigLogins_UniqDays,DigLogins_TotalLogins,DebitCard_Tx,DebitCard_Spend,Alerts_enrolled
0,0.0,0,0.0,1,1,0,0.0,4
0,0.0,16,1059.46,101,197,626,9513.859999999999,0
0,0.0,0,0.0,99,109,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,7,636.0,19,20,1158,76030.43,6
0,0.0,0,0.0,0,0,1921,16937.62,0
35,19602.0,132,12967.86,106,168,0,0.0,0
18,20071.010000000002,3,1013.0,0,0,4,147.31,0
0,0.0,4,417.72,2,2,1018,41743.5,0
0,0.0,0,0.0,0,0,0,0.0,0
3,584.18,11,5637.0,21,27,623,35324.700000000004,48
46,26566.29,160,12678.619999999997,56,102,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
18,17960.07,37,2873.35,65,86,1325,59615.53,6
0,0.0,0,0.0,14,16,153,6326.56,0
0,0.0,0,0.0,13,13,557,48108.69,0
1,50.0,14,523.34,22,26,2523,99610.81,6
0,0.0,12,722.3000000000001,10,10,84,38862.340000000004,24
1,1306.41,0,0.0,0,0,3038,119749.31,12
0,0.0,0,0.0,25,35,45,2636.24,35
15,128569.15,11,1855.26,0,0,0,0.0,0
0,0.0,11,389.98,83,138,1041,35354.3,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
1,82.0,0,0.0,6,8,0,0.0,0
0,0.0,6,1500.0,127,233,1566,94162.72,0
0,0.0,0,0.0,5,5,0,0.0,0
0,0.0,0,0.0,0,0,1627,29323.26,0
0,0.0,30,3745.59,42,67,0,0.0,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,10,1121.56,49,55,2621,86296.51,0
1,65.0,44,2809.38,118,253,2411,77872.40999999999,56
1,511.5,43,3094.8599999999997,5,6,4050,156765.97,0
13,11941.27,49,4658.34,12,13,414,12989.4,0
0,0.0,18,1455.1000000000001,50,56,1945,73147.23000000001,0
12,9680.419999999998,0,0.0,45,50,0,0.0,12
0,0.0,1,15.0,58,74,815,41609.78,0
2,4154.29,0,0.0,49,59,775,98163.06,0
25,14591.45,0,0.0,36,43,2293,66487.7,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,13,341.88,0,0,200,6856.17,0
0,0.0,9,171.54000000000002,119,259,4090,148705.21,6
0,0.0,1,150.0,25,33,1623,73489.33,24
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,23,2984.1400000000003,84,99,2275,95177.3,12
0,0.0,67,5060.82,86,152,1185,23800.22,24
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,4,8,52,1299.8000000000002,6
7,5370.87,2,189.53,36,50,10,570.0,0
1,200.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
8,1957.67,5,150.0,29,34,1620,70389.65,12
0,0.0,0,0.0,4,4,0,0.0,18
18,17302.7,43,12717.93,139,389,24,1286.44,0
0,0.0,59,5612.92,29,34,1243,41752.3,0
0,0.0,8,294.87,38,55,77,1667.59,6
0,0.0,7,169.57,55,82,377,3545.8500000000004,8
0,0.0,0,0.0,8,9,0,0.0,0
27,16821.79,0,0.0,115,236,1572,96982.74,6
0,0.0,48,5446.030000000001,90,177,1657,122675.48999999999,18
0,0.0,120,5119.62,112,235,2419,67483.09,0
5,4960.0,17,401.36,28,44,0,0.0,30
2,1954.47,21,1712.6599999999999,105,293,2997,113004.07999999999,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,1,412.72,2,2,0,0.0,0
0,0.0,2,58.980000000000004,49,68,538,63967.69,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,4,39.24,0
6,4959.17,7,5642.61,76,151,0,0.0,26
2,2709.3,6,5700.0,40,49,1184,17275.059999999998,12
0,0.0,1,50.0,0,0,295,5045.610000000001,0
0,0.0,0,0.0,6,6,0,0.0,12
1,100.0,8,662.59,19,22,1311,44017.3,0
0,0.0,34,3707.9700000000003,4,4,462,40250.990000000005,6
0,0.0,6,635.83,30,60,34,1439.6799999999998,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,14,15,0,0.0,24
0,0.0,57,2382.0600000000004,72,108,2897,75781.72,6
0,0.0,5,62.0,89,123,2686,70992.89,12
33,36464.54,0,0.0,32,39,29,1936.85,18
1,50.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,6,198.21,56,116,1331,52573.299999999996,6
0,0.0,0,0.0,2,4,456,31299.54,0
0,0.0,1,135.0,142,373,1429,51046.670000000006,0
0,0.0,0,0.0,0,0,75,1054.39,12
0,0.0,0,0.0,0,0,178,17586.77,0
0,0.0,0,0.0,0,0,455,7233.580000000001,0
0,0.0,10,4016.7999999999997,48,68,3327,47716.02,0
1,684.0,3,526.0,80,141,1304,106820.01000000001,0
1,6881.92,14,7483.97,16,22,83,1753.53,6
0,0.0,1,41.98,8,10,1139,62329.130000000005,0
0,0.0,1,2.23,83,231,1606,42399.35,0
0,0.0,0,0.0,12,13,139,3201.01,6
0,0.0,0,0.0,8,11,0,0.0,0
0,0.0,0,0.0,0,0,56,512.82,0
0,0.0,0,0.0,14,16,0,0.0,10
0,0.0,40,4254.94,88,317,687,46902.57,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,24,33,19,873.33,0
0,0.0,4,235.55,0,0,2071,39350.119999999995,0
0,0.0,1,1.0,48,80,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,4,4,0,0.0,0
0,0.0,0,0.0,23,35,228,11473.61,0
0,0.0,0,0.0,22,33,1282,18729.079999999998,6
22,76701.1,75,11420.47,71,110,4163,252058.80999999988,18
0,0.0,0,0.0,0,0,0,0.0,0
1,154.87,6,1285.35,65,83,1650,35575.19,18
0,0.0,0,0.0,16,19,0,0.0,0
7,299.57,5,5558.45,34,40,927,20564.77,30
6,7251.86,136,7624.349999999999,0,0,1103,47519.380000000005,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,64,2166.6400000000003,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,3,4,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,27,5329.99,53,65,854,36754.979999999996,30
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
1,25000.0,0,0.0,13,14,0,0.0,0
4,1100.0,4,615.0,66,79,22,1075.07,12
4,4449.1,27,11165.869999999999,126,208,3274,231741.81,0
0,0.0,1,142.41,24,27,0,0.0,36
24,22926.21,41,14168.830000000002,69,96,0,0.0,0
9,2811.7,59,6954.7699999999995,46,66,148,7907.58,24
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,6,1245.0,0,0,540,23229.13,0
0,0.0,1,20.0,64,89,1833,51402.79,24
0,0.0,75,1719.46,17,20,1613,46414.23,18
0,0.0,12,1259.25,25,29,1300,44606.46,18
0,0.0,33,800.21,16,20,1099,44826.32,18
5,3836.0,0,0.0,36,60,1841,126858.3,0
0,0.0,0,0.0,3,3,80,2614.93,0
6,6773.0,32,1597.7,92,149,1731,56262.82,12
30,69128.0,2,541.25,96,171,1629,44708.59,0
0,0.0,5,1100.5,53,77,911,43383.31,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,5,5,0,0.0,0
33,15613.07,26,2700.5,24,30,3178,97508.82,0
0,0.0,0,0.0,8,8,1,15.55,24
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,0,0.0,4,4,98,6304.68,6
0,0.0,15,3885.0,58,72,935,54668.47,42
2,843.05,82,4470.0599999999995,91,190,675,3215.5400000000004,0
0,0.0,13,1802.91,99,214,817,18442.36,6
2,43.2,41,7700.0,130,285,1500,75237.94,18
0,0.0,0,0.0,40,47,249,4071.3199999999997,0
0,0.0,0,0.0,7,10,4,-123.02000000000001,6
0,0.0,0,0.0,1,1,1,27.3,4
0,0.0,0,0.0,0,0,1051,-10356.91,6
1,2.72,20,602.79,84,229,703,14588.300000000001,6
13,3966.5299999999997,36,1193.88,59,90,551,24862.4,6
0,0.0,0,0.0,14,16,0,0.0,12
0,0.0,81,4633.2,127,411,2703,86028.19,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,2,2,0,0.0,6
0,0.0,0,0.0,28,28,0,0.0,0
0,0.0,47,2518.48,73,148,405,2512.0,6
0,0.0,0,0.0,0,0,62,2641.22,0
0,0.0,0,0.0,0,0,5,2000.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,8,392.0,31,39,473,14777.650000000001,0
0,0.0,0,0.0,1,1,0,0.0,0
0,0.0,0,0.0,0,0,2,5.54,0
0,0.0,0,0.0,18,18,0,0.0,12
0,0.0,0,0.0,1,3,0,0.0,0
0,0.0,0,0.0,58,85,827,35314.27,0
0,0.0,0,0.0,10,10,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
2,691.2,0,0.0,10,13,0,0.0,18
0,0.0,0,0.0,20,21,42,1640.75,0
0,0.0,0,0.0,0,0,0,0.0,12
0,0.0,0,0.0,37,50,0,0.0,24
0,0.0,2,10.0,83,131,0,0.0,24
0,0.0,0,0.0,14,17,75,2187.01,0
0,0.0,0,0.0,23,29,241,28330.86,12
1,1104.4,22,755.85,85,123,427,22667.61,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,19,808.6600000000001,38,78,146,6929.58,12
0,0.0,67,2522.1099999999997,68,227,511,28895.61,0
0,0.0,4,0.64,68,81,135,15276.5,12
0,0.0,0,0.0,24,34,452,13598.029999999999,3
0,0.0,2,372.0,54,88,0,0.0,24
0,0.0,6,24.08,0,0,22,145.6,0
0,0.0,0,0.0,9,12,78,167113.53,6
0,0.0,0,0.0,0,0,0,0.0,0
1,12.0,0,0.0,54,62,276,5919.6900000000005,20
0,0.0,0,0.0,2,3,44,523.12,0
0,0.0,3,187.0,61,81,1287,60660.73,0
0,0.0,0,0.0,30,35,970,33476.78,0
0,0.0,9,1100.44,42,47,2044,114219.85,0
0,0.0,84,24731.630000000005,87,100,1285,50931.92999999999,12
0,0.0,11,2047.67,28,32,58,20376.48,6
15,10040.22,0,0.0,52,73,388,10372.02,0
0,0.0,0,0.0,0,0,1,106.93,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,405,7615.380000000001,0
8,23242.569999999996,11,4771.0,33,43,208,6833.17,18
0,0.0,15,939.89,66,95,1113,67984.05,0
0,0.0,19,854.3199999999999,0,0,76,3341.36,0
1,50.0,17,1011.6800000000001,100,146,1174,56384.75,30
0,0.0,3,117.5,17,19,0,0.0,114
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,29,34,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,5,260.53999999999996,77,85,2238,129297.89,18
0,0.0,0,0.0,0,0,0,0.0,18
4,3125.0,12,1701.7,0,0,0,0.0,0
0,0.0,0,0.0,28,38,10,809.46,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,19,1606.28,52,63,2331,100021.64,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,93,111,355,16244.910000000002,0
4,12684.06,2,1000.0,117,177,2125,65684.2,12
5,8129.83,12,598.22,77,122,1615,67134.84000000001,0
0,0.0,1,42.67,37,40,0,0.0,0
7,633.14,0,0.0,0,0,0,0.0,0
0,0.0,38,2447.54,25,34,1514,44031.98,0
0,0.0,55,2682.04,126,279,3103,129437.15000000001,6
0,0.0,0,0.0,95,132,703,36778.17,0
0,0.0,0,0.0,18,23,0,0.0,0
4,729.21,1,450.0,67,94,0,0.0,42
2,361.89,20,6556.99,22,23,2231,140037.1,0
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,43,7769.9,79,135,1376,60247.08,12
14,21456.399999999998,1,58.84,48,77,0,0.0,6
0,0.0,41,2139.91,58,98,536,23147.35,12
0,0.0,1,427.98,0,0,0,0.0,0
0,0.0,0,0.0,0,0,373,24274.85,0
0,0.0,2,55.0,29,38,2756,93722.55,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,12
21,8416.73,1,500.0,86,133,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,0,0.0,30,39,0,0.0,0
0,0.0,34,3202.6500000000005,33,33,2825,120899.88,6
1,28.9,4,40.0,142,986,3680,127345.14000000001,0
0,0.0,4,270.0,45,80,77,2791.56,30
0,0.0,0,0.0,104,157,0,0.0,12
45,50118.399999999994,0,0.0,58,91,30,-4556.39,0
0,0.0,7,215.98,43,57,1541,31395.91,12
0,0.0,0,0.0,144,372,1123,23647.56,0
0,0.0,3,763.36,109,245,2795,143094.29,36
0,0.0,20,2725.0,144,405,1760,72219.64,12
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,0,0.0,40,65,446,12970.03,0
0,0.0,0,0.0,61,80,772,29499.32,0
1,35.0,37,3483.63,19,33,1300,43853.880000000005,18
2,563.83,51,2966.2200000000003,0,0,1101,70670.23999999999,0
0,0.0,2,67.33,28,29,260,1513.3699999999994,6
0,0.0,0,0.0,0,0,1,4.34,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,123,253,27,241.60000000000002,12
0,0.0,0,0.0,5,5,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
36,3857.68,212,27502.0,30,37,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,105,182,1221,32212.74,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,1,1,0,0.0,6
103,202963.49,6,1397.12,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,2,195.0,101,234,2116,76233.56,0
0,0.0,270,2711.26,56,106,990,13563.78,6
0,0.0,0,0.0,35,43,0,0.0,0
0,0.0,0,0.0,57,75,879,17537.32,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
3,1150.0,0,0.0,35,40,0,0.0,0
18,6556.3,0,0.0,81,125,0,0.0,12
1,433.0,23,3481.89,117,245,2409,84888.59,6
0,0.0,0,0.0,0,0,614,63519.03999999999,0
0,0.0,0,0.0,94,150,1765,61954.49,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,46,7359.950000000001,106,189,1571,78856.33999999998,6
0,0.0,0,0.0,7,7,0,0.0,6
0,0.0,0,0.0,14,14,0,0.0,6
0,0.0,28,1097.74,19,34,75,1577.63,6
3,1128.72,0,0.0,19,25,0,0.0,5
2,487.07,1,74.0,55,94,1836,113004.95999999999,10
0,0.0,0,0.0,0,0,0,0.0,0
2,735.4,0,0.0,108,261,2372,50862.5,9
0,0.0,129,17643.21,104,253,3630,197007.14,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,8,10,0,0.0,12
0,0.0,0,0.0,8,8,0,0.0,12
0,0.0,2,7.25,140,421,1068,22642.72,12
0,0.0,0,0.0,17,19,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,84,92,0,0.0,0
1,10000.0,6,500.56,48,76,0,0.0,10
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,110,194,0,0.0,6
0,0.0,0,0.0,98,173,1222,62685.61,6
2,1815.0,42,8634.39,76,136,2167,226607.32,6
0,0.0,0,0.0,14,19,205,2149.64,0
1,300.0,99,4795.64,14,17,2303,92595.64,0
0,0.0,0,0.0,48,69,1021,44291.74,0
0,0.0,0,0.0,47,61,50,1859.5099999999998,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,35,1545.73,47,89,469,41337.770000000004,0
0,0.0,0,0.0,0,0,150,20143.54,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,3,4,0,0.0,0
30,89738.1,35,3679.0,45,49,1,52.06,0
0,0.0,0,0.0,58,62,1185,74575.03,0
10,2685.68,5,1874.4,4,5,0,0.0,0
0,0.0,24,8906.8,62,75,536,13596.25,12
8,7866.87,38,9299.720000000001,82,119,2048,98566.5,30
0,0.0,5,773.28,14,20,16,1009.03,18
0,0.0,0,0.0,33,45,4,150.4,0
0,0.0,0,0.0,0,0,0,0.0,0
4,350.0,97,4392.08,80,121,1903,68009.19,0
0,0.0,0,0.0,0,0,1218,54348.04,0
4,740.0,12,765.4200000000001,55,68,1488,31806.640000000003,12
0,0.0,0,0.0,68,80,8,2640.0,6
0,0.0,0,0.0,13,16,0,0.0,12
0,0.0,59,3280.75,9,9,2071,84956.11,12
5,1349.83,11,1407.49,0,0,0,0.0,0
0,0.0,3,1200.0,42,62,27,1418.0700000000002,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,79,97,208,11199.57,6
5,350.0,6,225.0,92,138,638,14242.740000000002,6
0,0.0,1,50.0,0,0,1326,33835.05,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,10,11,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,34,2762.6000000000004,113,226,3699,90431.91,7
0,0.0,0,0.0,0,0,0,0.0,0
4,915.0,68,15657.9,28,32,668,3401.5699999999993,6
0,0.0,47,3541.7199999999993,45,61,969,31025.920000000002,0
0,0.0,0,0.0,49,70,0,0.0,66
1,150.0,0,0.0,38,38,1113,60470.0,6
0,0.0,5,87.5,17,21,2024,81957.73999999999,0
0,0.0,0,0.0,62,71,4132,79007.57,0
3,4061.01,9,5037.67,28,32,1,218.98,10
2,411.57,41,1710.23,110,201,1348,46355.880000000005,1
0,0.0,27,3952.69,65,107,1004,-2603.7999999999993,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,7,109.23,50,82,414,5728.55,18
0,0.0,3,12.99,0,0,186,18521.03,0
16,2121.0,70,4754.830000000001,69,148,709,5018.1100000000015,6
0,0.0,0,0.0,34,40,0,0.0,72
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,50,2824.2799999999997,101,161,1910,72154.37,18
0,0.0,0,0.0,3,6,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
11,4838.13,9,1803.03,43,57,2185,111905.47,12
0,0.0,0,0.0,45,52,1818,35900.32,12
1,874.1,155,12086.170000000002,81,216,766,-5208.649999999998,6
7,4840.0,0,0.0,54,78,568,13398.140000000001,0
0,0.0,0,0.0,7,15,1270,77213.93000000001,6
0,0.0,0,0.0,61,86,19,7276.91,18
0,0.0,13,847.78,134,404,2671,162898.40000000002,6
0,0.0,0,0.0,23,23,377,19559.99,6
1,100.0,1,105.0,37,47,1676,66019.55,12
1,1500.0,11,6743.0,95,157,271,103256.97,10
0,0.0,0,0.0,39,55,694,14153.880000000001,0
0,0.0,0,0.0,51,83,0,0.0,12
0,0.0,19,1513.13,87,158,1554,39882.33,0
1,475.0,27,585.21,40,87,393,4027.3100000000004,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,207,6017.68,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,21,30,9,377.96000000000004,0
0,0.0,0,0.0,55,74,1337,66949.62,0
0,0.0,0,0.0,49,92,114,2655.72,6
0,0.0,72,6685.650000000001,106,208,3101,130559.90000000001,0
0,0.0,0,0.0,3,4,72,859.8100000000001,6
1,10.02,10,994.06,32,47,229,3090.0999999999995,6
0,0.0,0,0.0,0,0,1809,31353.750000000004,0
0,0.0,0,0.0,12,12,122,4245.57,6
0,0.0,4,398.73,119,227,3045,59308.89,0
0,0.0,0,0.0,2,4,0,0.0,0
2,535.0,8,691.2,56,75,1092,29939.27,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,61,4030.35,1,1,894,66012.23,0
3,17866.47,0,0.0,64,95,0,0.0,0
0,0.0,18,1604.0,98,155,1224,41529.090000000004,0
0,0.0,0,0.0,23,31,97,1457.48,0
0,0.0,25,732.1800000000001,9,9,121,3844.02,6
0,0.0,0,0.0,21,26,372,3004.5600000000004,0
0,0.0,0,0.0,8,13,0,0.0,0
0,0.0,0,0.0,21,21,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,1,4,0,0.0,1
13,8315.29,0,0.0,98,174,1180,34088.06999999999,4
0,0.0,0,0.0,6,6,0,0.0,10
0,0.0,0,0.0,81,122,92,7413.02,20
1,419.0,25,1981.5,97,258,799,29991.54,12
0,0.0,9,542.41,99,166,1838,117859.06,12
0,0.0,0,0.0,19,29,0,0.0,0
7,4559.25,0,0.0,16,20,0,0.0,4
0,0.0,0,0.0,29,79,77,1742.88,0
3,6693.79,7,364.22,53,66,0,0.0,0
0,0.0,5,1587.0,85,257,663,15357.93,6
22,10464.86,30,8569.33,48,54,-7,-52.14,6
1,59.36,8,722.58,9,9,3,234.31,0
0,0.0,0,0.0,108,157,788,20276.350000000002,0
0,0.0,0,0.0,47,60,4,100.88,12
0,0.0,0,0.0,27,37,0,0.0,6
0,0.0,0,0.0,33,38,12,843.0,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,58,11130.03,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,8,8,0,0.0,30
1,110.4,15,4604.0,56,80,0,0.0,0
0,0.0,0,0.0,30,36,1253,77274.54000000001,12
0,0.0,50,7405.56,29,43,796,38425.33,12
0,0.0,0,0.0,72,109,676,15626.36,0
0,0.0,0,0.0,0,0,0,0.0,0
21,4654.299999999999,28,1271.31,28,35,31,345.18,30
6,2081.93,56,7221.5599999999995,111,195,4,319.21000000000004,30
2,314.21,16,876.5,16,29,969,44368.36,0
0,0.0,0,0.0,89,133,400,10284.670000000002,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,61,1582.1500000000003,61,66,2761,99178.8,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,23,1039.9,0
7,1450.0,30,925.48,27,40,88,2346.94,0
0,0.0,0,0.0,0,0,0,0.0,0
4,7499.41,0,0.0,42,65,17,3536.0,0
0,0.0,0,0.0,0,0,0,0.0,0
1,1015.66,50,6538.7,41,62,241,7813.82,24
0,0.0,34,1119.1,79,108,2651,56733.13,12
75,21527.14,114,11789.26,12,13,1838,53401.66,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,98,772.3899999999999,0
0,0.0,0,0.0,7,7,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,41,4916.0199999999995,54,70,1565,54813.09,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,1,1,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,12
1,3321.21,8,4895.44,36,54,858,104471.5,2
0,0.0,11,880.0,8,28,0,0.0,30
0,0.0,0,0.0,37,49,412,6078.79,0
0,0.0,0,0.0,0,0,833,20129.11,6
0,0.0,0,0.0,1,1,0,0.0,0
0,0.0,0,0.0,6,7,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
1,210.0,89,6341.42,14,15,1922,28721.659999999996,6
0,0.0,0,0.0,12,15,0,0.0,12
0,0.0,34,1251.83,29,43,163,6991.11,0
0,0.0,10,281.36,135,392,2484,52364.47,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,1,1,53,15285.74,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,1,1,0,0.0,0
0,0.0,2,211.1,56,90,1033,22441.79,0
0,0.0,4,155.0,0,0,721,39481.369999999995,0
0,0.0,0,0.0,13,13,35,1762.5,0
1,774.2,1,40.0,36,61,70,1054.58,12
0,0.0,0,0.0,9,10,0,0.0,12
0,0.0,0,0.0,0,0,114,3706.96,0
0,0.0,5,800.6600000000001,38,64,1268,53642.65,4
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,4,5,311,17767.379999999997,0
0,0.0,0,0.0,0,0,1481,50018.05,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,31,39,62,1628.7200000000003,0
0,0.0,0,0.0,0,0,18,108.05999999999999,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,5,5,0,0.0,4
0,0.0,0,0.0,0,0,95,14892.04,0
0,0.0,0,0.0,15,16,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,51,75,0,0.0,28
0,0.0,5,295.4,87,189,767,64215.21000000001,3
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,56,124,0,0.0,12
0,0.0,0,0.0,4,4,211,3708.7799999999997,6
0,0.0,0,0.0,72,96,449,19593.09,0
0,0.0,0,0.0,3,3,0,0.0,0
0,0.0,0,0.0,16,16,0,0.0,16
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,5,5,0,0.0,0
84,24256940.28,43,2713.5400000000004,49,66,1175,66739.79999999999,12
3,360.58,8,327.0,0,0,538,32931.95,0
0,0.0,0,0.0,0,0,24,913.0699999999999,0
0,0.0,28,3039.0,40,59,131,4097.0599999999995,12
0,0.0,96,5134.91,35,49,3539,195781.08000000002,30
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,528,44282.25,0
7,22125.199999999997,0,0.0,0,0,534,27525.260000000002,0
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
8,816.8,6,225.0,107,184,0,0.0,12
18,10779.39,84,10883.57,64,85,501,15250.03,18
1,2085.0,18,2273.84,21,34,521,22262.98,0
0,0.0,21,1243.07,1,1,0,0.0,6
0,0.0,2,116.96000000000001,127,232,68,1266.21,30
9,4879.52,87,5769.08,132,290,1830,112538.85,18
0,0.0,0,0.0,108,170,2328,107041.81999999999,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,45,2585.42,132,225,2227,55751.91,0
0,0.0,0,0.0,0,0,0,0.0,0
1,1238.0,0,0.0,45,52,450,23853.68,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,10,12,0,0.0,18
2,2256.6,1,100.0,25,43,239,5926.91,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,4,6,34,1599.99,6
3,57.0,16,701.0,136,286,1476,55067.57,24
0,0.0,0,0.0,0,0,1082,38590.3,0
0,0.0,0,0.0,0,0,0,0.0,6
